Unnamed: 0,prev_line,hero_pos,hero_holding,correct_decision,num_players,num_bets,available_moves,pot_size
62026,HJ/2.0bb/BTN/call/SB/call/BB/allin/HJ/fold/BTN/fold,SB,9s9c,fold,4,2,['fold'],106.0
62027,HJ/2.0bb/CO/6.5bb/SB/allin,BB,QsQc,call,4,3,"['call', 'fold']",109.5
62028,HJ/2.0bb/CO/call/BTN/9.5bb/SB/call,BB,Jd6d,fold,5,2,['fold'],24.0
62029,CO/2.3bb/BTN/call/SB/call/BB/14.0bb/CO/31.0bb/BTN/call/SB/allin,BB,KsTs,call,4,4,"['call', 'fold']",176.0
62030,UTG/2.0bb/CO/call/SB/12.0bb,BB,Ah3c,fold,4,2,"['24.0bb', 'allin', 'fold']",17.0
62031,UTG/2.0bb/BTN/call/SB/call,BB,KdQd,14.0bb,4,1,"['14.0bb', 'fold']",7.0
62032,HJ/2.0bb/BTN/call/SB/13.0bb/BB/25.0bb/HJ/fold,BTN,8h8c,fold,4,3,['fold'],42.0
62033,UTG/2.0bb/CO/call/SB/12.0bb/BB/24.0bb/UTG/call,CO,2s2h,fold,4,3,['fold'],62.0
62034,CO/2.3bb/SB/call/BB/11.0bb,CO,AsKs,22.0bb,3,2,"['22.0bb', 'call', 'fold']",15.6
62035,UTG/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/30.0bb/UTG/fold/CO/call/BTN/allin,SB,KhQh,call,5,4,"['call', 'fold']",177.0
62036,HJ/2.0bb/CO/6.5bb/BTN/13.1bb,BB,AsAd,25.8bb,4,3,"['allin', '25.8bb', 'fold']",23.1
62037,CO/2.3bb/BTN/7.5bb,CO,AsKh,21.0bb,2,2,"['21.0bb', 'call', 'fold']",11.3
62038,BTN/2.5bb/SB/12.0bb/BB/call,BTN,Kd8c,fold,3,2,"['allin', 'fold']",26.5
62039,BTN/2.5bb/SB/12.0bb/BTN/26.0bb/SB/allin,BTN,AdAc,call,2,4,"['call', 'fold']",127.0
62040,HJ/2.0bb/CO/call/BTN/9.5bb/BB/24.3bb/HJ/call/CO/allin,BTN,QsJs,call,4,4,"['call', 'fold']",158.6
62041,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/31.2bb/CO/call/BTN/fold/SB/call/BB/allin/HJ/fold/CO/fold,SB,Ad5d,fold,5,4,['fold'],195.6
62042,CO/2.3bb/BTN/call/SB/12.5bb,BB,Qs9c,fold,4,2,"['allin', '27.0bb', 'call', 'fold']",18.1
62043,BTN/2.5bb/SB/call,BB,Kc7h,fold,3,1,"['11.0bb', 'fold']",6.0
62044,HJ/2.0bb/CO/6.5bb/BTN/call/BB/allin,HJ,KhKd,call,4,3,"['call', 'fold']",115.5
62045,CO/2.3bb/BTN/call/SB/call/BB/14.0bb/CO/allin/BTN/fold/SB/fold,BB,AsKh,call,4,3,"['call', 'fold']",118.6
62046,HJ/2.0bb/CO/call/BTN/call/BB/15.0bb/HJ/29.2bb/CO/allin/BTN/fold,BB,AdAc,call,4,4,"['call', 'fold']",146.7
62047,UTG/2.0bb,HJ,AcKd,6.5bb,2,1,"['6.5bb', 'fold']",3.5
62048,CO/2.3bb/SB/call/BB/11.0bb/CO/call/SB/allin/BB/fold,CO,AsQs,call,3,3,"['call', 'fold']",122.0
62049,HJ/2.0bb/CO/call,BB,Jh9c,fold,3,1,"['13.5bb', 'fold']",5.5
62050,HJ/2.0bb,SB,Ah9h,call,2,1,"['call', '11.0bb', 'fold']",3.5
62051,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/fold/CO/31.2bb,BTN,QhTh,fold,5,3,['fold'],53.2
62052,BTN/2.5bb/SB/12.0bb/BB/23.0bb/BTN/fold,SB,Ah3h,call,3,3,"['call', 'fold']",37.5
62053,CO/2.3bb/BTN/call/SB/call/BB/14.0bb/CO/fold/BTN/31.0bb/SB/fold,BB,KhTh,call,4,3,"['allin', 'call', 'fold']",49.6
62054,HJ/2.0bb/CO/6.5bb/BTN/allin/HJ/fold,CO,7s7c,fold,3,3,"['call', 'fold']",110.0
62055,SB/3.0bb,BB,5h2h,call,2,1,"['call', '10.0bb', 'fold']",4.0
62056,SB/3.0bb/BB/allin,SB,As7h,fold,2,2,"['call', 'fold']",103.0
62057,HJ/2.0bb/BTN/call/SB/13.0bb/BB/allin/HJ/fold/BTN/fold,SB,QdQc,call,4,3,"['call', 'fold']",117.0
62058,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/HJ/call/CO/fold/BTN/allin,SB,AcKc,call,4,3,"['call', 'fold']",133.0
62059,HJ/2.0bb/CO/allin,SB,Kc4c,call,3,2,"['call', 'fold']",103.5
62060,HJ/2.0bb/SB/11.0bb/BB/call,HJ,8s8d,fold,3,2,"['allin', 'fold']",24.0
62061,HJ/2.0bb/SB/11.0bb/BB/allin,HJ,3h3d,fold,3,3,"['call', 'fold']",113.0
62062,UTG/2.0bb/CO/call/BTN/9.5bb/UTG/call/CO/allin,BTN,AdQc,fold,3,3,"['call', 'fold']",120.5
62063,HJ/2.0bb/CO/6.5bb/SB/17.5bb/HJ/fold/CO/allin,SB,AdAc,call,3,4,"['call', 'fold']",120.5
62064,CO/allin,BTN,KhKc,call,2,1,"['call', 'fold']",101.5
62065,BTN/2.5bb,BB,Js9s,call,2,1,"['call', '13.0bb', 'fold']",4.0
62066,HJ/2.0bb/CO/allin,BB,QdTc,fold,3,2,"['call', 'fold']",103.5
62067,HJ/2.0bb/CO/6.5bb/BTN/call/SB/24.1bb/BB/allin/HJ/fold,CO,AcTh,fold,5,4,"['call', 'fold']",139.1
62068,UTG/2.0bb/CO/call/BTN/9.5bb/UTG/call/CO/allin,BTN,Kh6h,fold,3,3,"['call', 'fold']",120.5
62069,UTG/2.0bb/CO/call/BTN/call/BB/14.0bb/UTG/call/CO/call/BTN/allin/BB/fold/UTG/fold,CO,AhKd,fold,4,3,['fold'],142.5
62070,HJ/2.0bb/BTN/7.5bb/SB/21.0bb/BB/call/HJ/fold/BTN/allin,SB,AdAc,call,4,4,"['call', 'fold']",144.0
62071,HJ/2.0bb/CO/call/BTN/call/BB/15.0bb/HJ/allin/CO/fold,BTN,AhJh,fold,4,3,['fold'],119.5
62072,UTG/2.0bb/CO/6.5bb/BB/18.0bb/UTG/33.0bb,CO,AcQd,fold,3,4,"['allin', 'fold']",58.0
62073,UTG/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/call/UTG/call/CO/allin/BTN/fold,SB,KcJc,call,5,3,"['call', 'fold']",147.0
62074,CO/2.3bb/BTN/call/BB/14.0bb/CO/31.0bb,BTN,3d3c,fold,3,3,['fold'],47.8
62075,,BTN,KdJs,2.5bb,1,0,"['2.5bb', 'fold']",1.5
62076,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/call/CO/call/BTN/allin,SB,9h9d,call,5,3,"['call', 'fold']",150.0
62077,CO/2.3bb/BTN/call,BB,AdKc,14.0bb,3,1,"['14.0bb', 'fold']",6.1
62078,CO/2.3bb,BB,KdTc,call,2,1,"['13.5bb', 'call', 'fold']",3.8
62079,UTG/2.0bb/BTN/call/SB/call/BB/14.0bb/UTG/27.0bb,BTN,Ah5h,fold,4,3,['fold'],45.0
62080,UTG/2.0bb/CO/call/SB/call,BB,AcQc,14.0bb,4,1,"['14.0bb', 'fold']",7.0
62081,HJ/2.0bb/CO/call/BTN/9.5bb/SB/call,BB,7c4c,fold,5,2,['fold'],24.0
62082,HJ/2.0bb/CO/call/BTN/9.5bb/SB/call/BB/call/HJ/call/CO/allin,BTN,KsTs,fold,5,3,"['call', 'fold']",138.0
62083,CO/2.3bb/BTN/call/SB/12.5bb/CO/fold/BTN/allin,SB,KdQd,call,3,3,"['call', 'fold']",115.8
62084,UTG/2.0bb/CO/call/BTN/9.5bb/UTG/allin/CO/fold,BTN,AcKd,call,3,3,"['call', 'fold']",113.0
62085,UTG/2.0bb/CO/call/BTN/9.5bb/SB/23.0bb/UTG/call/CO/fold/BTN/allin,SB,AdKc,fold,4,4,"['call', 'fold']",149.0
62086,UTG/2.0bb/HJ/6.5bb/CO/14.0bb/BTN/25.0bb,BB,9h7h,fold,5,4,"['allin', 'fold']",49.0
62087,HJ/2.0bb/BTN/call/BB/13.5bb/HJ/call/BTN/allin,BB,AhKc,call,3,3,"['call', 'fold']",127.5
62088,UTG/allin,SB,AdJc,fold,2,1,"['call', 'fold']",101.5
62089,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/call/CO/fold/BTN/fold/SB/allin/BB/fold,UTG,JhJc,call,5,3,"['call', 'fold']",134.0
62090,UTG/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/call/UTG/call/CO/fold/BTN/allin,SB,AdKs,fold,5,3,"['call', 'fold']",147.0
62091,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/call/CO/fold/BTN/fold,SB,TsTd,fold,5,2,['fold'],36.0
62092,UTG/2.0bb,BTN,7d7c,call,2,1,"['7.5bb', 'call', 'fold']",3.5
62093,UTG/2.0bb/SB/10.0bb,BB,Ac5d,fold,3,2,"['20.0bb', 'allin', 'fold']",13.0
62094,HJ/2.0bb/BTN/7.5bb/SB/21.0bb/BB/40.1bb/HJ/call,BTN,Ah4h,fold,4,4,"['allin', 'fold']",108.7
62095,BTN/2.5bb,BB,Ah5c,call,2,1,"['call', '13.0bb', 'fold']",4.0
62096,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/call/CO/allin,BTN,JsJh,fold,5,3,['fold'],136.0
62097,UTG/2.0bb/BTN/call/SB/13.0bb/BB/25.0bb/UTG/fold/BTN/allin,SB,AsKc,fold,4,4,"['call', 'fold']",140.0
62098,HJ/2.0bb/SB/allin,HJ,KhKc,call,2,2,"['call', 'fold']",103.0
62099,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/fold/CO/fold,BTN,AhQh,fold,5,2,"['call', 'fold']",23.0
62100,HJ/2.0bb/BTN/call/SB/call/BB/14.5bb,HJ,Ks5s,fold,4,2,"['allin', 'call', '28.0bb', 'fold']",20.5
62101,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/call/CO/fold/BTN/fold,SB,3d3c,fold,5,2,['fold'],38.0
62102,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/call/HJ/fold/CO/allin,BTN,As5s,fold,5,3,['fold'],134.0
62103,SB/call,BB,AhQd,5.0bb,2,0,"['5.0bb', '3.0bb', 'check', 'fold']",1.0
62104,CO/allin,SB,Ts9d,fold,2,1,"['call', 'fold']",101.5
62105,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/34.0bb/CO/call/BTN/fold/SB/call/BB/allin,UTG,JhJd,fold,5,4,['fold'],204.0
62106,HJ/2.0bb,BB,KhQh,call,2,1,"['call', '12.3bb', 'fold']",3.5
62107,UTG/2.0bb/HJ/6.5bb/CO/14.0bb/SB/allin,UTG,Jd9d,fold,4,4,"['call', 'fold']",123.5
62108,,SB,AdJh,3.0bb,1,0,"['3.0bb', 'call', 'fold']",1.5
62109,UTG/2.0bb/SB/10.0bb/BB/20.0bb,UTG,AhQc,fold,3,3,"['35.0bb', 'allin', 'fold']",32.0
62110,HJ/2.0bb/CO/call/BTN/9.5bb/SB/call/BB/call,HJ,9s8s,fold,5,2,"['allin', 'fold']",32.5
62111,UTG/2.0bb/HJ/6.5bb,BB,QsQd,19.0bb,3,2,"['19.0bb', 'allin', 'fold']",10.0
62112,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/31.2bb/CO/fold/BTN/call/SB/allin,BB,AdKh,fold,5,4,"['call', 'fold']",180.4
62113,UTG/2.0bb/BTN/7.5bb/BB/20.0bb/UTG/fold,BTN,AhAd,call,3,3,"['allin', 'call', 'fold']",30.0
62114,UTG/2.0bb/BTN/call/SB/13.0bb/BB/call/UTG/allin/BTN/fold/SB/fold,BB,JsJh,fold,4,3,['fold'],128.0
62115,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/fold/CO/call/BTN/call/SB/allin,BB,KhKd,call,5,3,"['call', 'fold']",147.0
62116,CO/2.3bb/BTN/call/SB/12.5bb/CO/fold/BTN/allin,SB,9s9c,fold,3,3,"['call', 'fold']",115.8
62117,UTG/2.0bb,BTN,KhTd,fold,2,1,"['7.5bb', 'call', 'fold']",3.5
62118,UTG/2.0bb/HJ/6.5bb/BTN/14.0bb/SB/26.0bb/BB/allin/UTG/fold/HJ/fold,BTN,JhJd,fold,5,5,"['call', 'fold']",148.5
62119,UTG/2.0bb/HJ/6.5bb,UTG,JhJc,19.0bb,2,2,"['19.0bb', 'allin', 'call', 'fold']",10.0
62120,UTG/2.0bb/CO/call/BTN/call/BB/14.0bb/UTG/call/CO/allin,BTN,Ac8c,fold,4,3,['fold'],130.5
62121,HJ/2.0bb/CO/6.5bb/BTN/13.1bb/HJ/fold,CO,As4s,call,3,3,"['allin', 'call', 'fold']",23.1
62122,CO/2.3bb/BTN/7.5bb/BB/call,CO,Ad4d,fold,3,2,"['allin', 'fold']",17.8
62123,UTG/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/30.0bb/UTG/call/CO/fold/BTN/fold,SB,QdQc,fold,5,3,"['allin', 'fold']",79.0
62124,SB/3.0bb,BB,AdQh,10.0bb,2,1,"['call', '10.0bb', 'fold']",4.0
62125,HJ/2.0bb/CO/6.5bb/BTN/13.1bb/SB/25.2bb/HJ/allin,CO,AhJs,fold,4,5,"['call', 'fold']",145.79999999999998
62126,,SB,Ac7h,3.0bb,1,0,"['3.0bb', 'call', 'fold']",1.5
62127,CO/2.3bb/BTN/call/BB/allin,CO,AcKd,call,3,2,"['call', 'fold']",105.1
62128,,UTG,Qh9h,2.0bb,1,0,"['2.0bb', 'fold']",1.5
62129,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb,UTG,AhKs,call,5,2,"['allin', 'call', 'fold']",23.0
62130,HJ/2.0bb/CO/6.5bb/BTN/allin,BB,6s6d,call,4,3,"['call', 'fold']",110.0
62131,UTG/2.0bb/SB/call/BB/11.0bb/UTG/21.0bb,SB,7h6h,fold,3,3,['fold'],34.0
62132,BTN/2.5bb/SB/call/BB/11.0bb/BTN/call/SB/allin,BB,JhJc,call,3,3,"['call', 'fold']",122.0
62133,UTG/2.0bb/HJ/6.5bb/SB/20.0bb/BB/34.0bb/UTG/allin/HJ/fold/SB/fold,BB,AcKc,fold,4,5,"['call', 'fold']",160.5
62134,BTN/2.5bb,BB,AhTc,call,2,1,"['call', '13.0bb', 'fold']",4.0
62135,SB/call/BB/3.0bb/SB/14.0bb/BB/27.0bb/SB/allin,BB,QhQc,call,2,4,"['call', 'fold']",127.0
62136,HJ/2.0bb/BTN/call/SB/call/BB/14.5bb/HJ/call/BTN/call/SB/allin,BB,KhQd,call,4,3,"['call', 'fold']",143.5
62137,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/call/CO/fold/BTN/allin/SB/fold,BB,9s9d,call,5,3,"['call', 'fold']",136.0
62138,UTG/2.0bb/CO/call/BTN/9.5bb/SB/23.0bb/BB/call/UTG/allin/CO/fold/BTN/fold,SB,AdAc,call,5,4,"['call', 'fold']",157.5
62139,HJ/2.0bb/BTN/call/SB/call/BB/14.5bb/HJ/fold/BTN/28.0bb,SB,Ad9d,fold,4,3,['fold'],46.5
62140,UTG/allin,SB,AsAd,call,2,1,"['call', 'fold']",101.5
62141,HJ/2.0bb/CO/call/SB/13.0bb/BB/25.0bb/HJ/fold/CO/fold,SB,AsQs,call,4,3,"['allin', 'call', 'fold']",42.0
62142,UTG/allin,CO,AhAd,call,2,1,"['call', 'fold']",101.5
62143,HJ/2.0bb/CO/call/BTN/call/SB/call,BB,QcTc,16.0bb,5,1,"['16.0bb', 'fold']",9.0
62144,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/fold/CO/fold/BTN/fold,SB,6s4s,fold,5,2,['fold'],23.0
62145,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/call/CO/fold/BTN/call/SB/allin/BB/fold,HJ,AsAh,call,5,3,"['call', 'fold']",150.0
62146,UTG/2.0bb/HJ/6.5bb/SB/20.0bb/BB/allin/UTG/fold/HJ/fold,SB,AsAh,call,4,4,"['call', 'fold']",128.5
62147,CO/2.3bb/BTN/call/SB/call/BB/14.0bb/CO/31.0bb/BTN/allin/SB/fold/BB/fold,CO,KsKh,call,4,4,"['call', 'fold']",147.3
62148,UTG/2.0bb/HJ/6.5bb/CO/allin,BTN,AdQd,fold,4,3,"['call', 'fold']",110.0
62149,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/call/HJ/allin/CO/fold/BTN/fold,SB,AhAc,call,5,3,"['call', 'fold']",134.0
62150,,CO,Ac8d,2.3bb,1,0,"['2.3bb', 'fold']",1.5
62151,UTG/2.0bb/BB/allin,UTG,QsQd,call,2,2,"['call', 'fold']",102.5
62152,HJ/2.0bb/CO/6.5bb/BTN/allin,BB,8c6c,fold,4,3,"['call', 'fold']",110.0
62153,UTG/2.0bb/CO/6.5bb/SB/18.0bb/UTG/allin,CO,As3s,fold,3,4,"['call', 'fold']",125.5
62154,CO/2.3bb/SB/11.5bb/BB/call,CO,8s8d,fold,3,2,"['allin', 'fold']",25.3
62155,UTG/2.0bb/BTN/call/SB/call/BB/14.0bb/UTG/call/BTN/call,SB,QcJc,fold,4,2,['fold'],44.0
62156,SB/call/BB/5.0bb/SB/allin,BB,JhTc,fold,2,2,"['call', 'fold']",105.0
62157,UTG/2.0bb/CO/call/BTN/call/SB/call,BB,Tc2c,fold,5,1,"['15.0bb', 'fold']",9.0
62158,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/34.0bb/CO/fold/BTN/fold/SB/allin,BB,JsJh,call,5,4,"['call', 'fold']",153.0
62159,HJ/2.0bb/CO/call/BB/13.5bb/HJ/fold,CO,KcTc,fold,3,2,['fold'],18.0
62160,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/call/CO/fold/BTN/allin/SB/fold,BB,TdTc,fold,5,3,"['call', 'fold']",134.0
62161,HJ/2.0bb/CO/call/BTN/call/BB/15.0bb/HJ/29.2bb/CO/allin/BTN/fold,BB,AhAd,call,4,4,"['call', 'fold']",146.7
62162,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/HJ/call/CO/allin/BTN/fold,SB,AdKs,call,4,3,"['call', 'fold']",133.0
62163,UTG/2.0bb,HJ,TsTc,6.5bb,2,1,"['6.5bb', 'fold']",3.5
62164,UTG/2.0bb/BB/12.0bb/UTG/allin,BB,KhKc,call,2,3,"['call', 'fold']",112.5
62165,UTG/2.0bb/CO/6.5bb/BTN/allin/UTG/fold,CO,5s5d,fold,3,3,"['call', 'fold']",110.0
62166,BTN/2.5bb/SB/call/BB/allin,BTN,Kd9h,fold,3,2,"['call', 'fold']",105.0
62167,UTG/2.0bb/CO/6.5bb/BTN/13.0bb/SB/24.0bb/UTG/fold/CO/fold,BTN,KdKc,call,4,4,"['call', 'fold']",46.5
62168,HJ/2.0bb/BTN/call,BB,QhJh,13.5bb,3,1,"['13.5bb', 'fold']",5.5
62169,CO/2.3bb/SB/call/BB/11.0bb/CO/fold,SB,7d7c,fold,3,2,['fold'],15.6
62170,UTG/2.0bb/CO/call/BTN/call/SB/15.0bb/UTG/allin/CO/fold/BTN/fold,SB,ThTd,fold,4,3,"['call', 'fold']",120.0
62171,CO/2.3bb/SB/call,BB,AcKd,11.0bb,3,1,"['11.0bb', 'fold']",5.6
62172,UTG/2.0bb/SB/call/BB/11.0bb,UTG,Ac2c,fold,3,2,"['21.0bb', 'call', 'fold']",15.0
62173,SB/call,BB,Qh2h,check,2,0,"['5.0bb', '3.0bb', 'check', 'fold']",1.0
62174,UTG/2.0bb/BTN/call/BB/allin,UTG,AcKc,call,3,2,"['call', 'fold']",104.5
62175,HJ/2.0bb/BTN/call/SB/allin,HJ,QcJc,fold,3,2,"['call', 'fold']",105.0
62176,UTG/2.0bb/CO/allin,SB,9s7s,fold,3,2,"['call', 'fold']",103.5
62177,HJ/2.0bb/CO/call/BB/13.5bb/HJ/28.0bb/CO/call/BB/allin,HJ,KdKc,call,3,4,"['call', 'fold']",156.5
62178,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/HJ/call/CO/allin/BTN/fold,SB,QhQc,call,4,3,"['call', 'fold']",133.0
62179,UTG/2.0bb/HJ/6.5bb/CO/14.0bb/UTG/allin/HJ/fold,CO,KhKd,call,3,4,"['call', 'fold']",122.0
62180,UTG/2.0bb/BTN/call/SB/call,BB,9c8c,fold,4,1,"['14.0bb', 'fold']",7.0
62181,SB/call,BB,Th4h,3.0bb,2,0,"['5.0bb', '3.0bb', 'check', 'fold']",1.0
62182,HJ/2.0bb,BB,AcQh,call,2,1,"['call', '12.3bb', 'fold']",3.5
62183,SB/3.0bb/BB/10.0bb/SB/21.0bb,BB,AhJh,call,2,3,"['allin', 'call', 'fold']",31.0
62184,CO/2.3bb/BTN/call/BB/14.0bb/CO/fold/BTN/allin,BB,KdKc,call,3,3,"['call', 'fold']",116.8
62185,HJ/2.0bb/CO/call/BTN/9.5bb,HJ,Ad5d,25.2bb,3,2,"['allin', '25.2bb', 'fold']",15.0
62186,UTG/2.0bb/BTN/call/SB/call/BB/14.0bb/UTG/27.0bb/BTN/allin/SB/fold,BB,AsKh,fold,4,4,"['call', 'fold']",143.0
62187,HJ/2.0bb/SB/allin,HJ,AhAc,call,2,2,"['call', 'fold']",103.0
62188,HJ/2.0bb/CO/call/BTN/9.5bb,SB,9s6s,fold,4,2,"['allin', '24.1bb', 'fold']",15.0
62189,HJ/2.0bb,BTN,Jd7d,fold,2,1,"['7.5bb', 'call', 'fold']",3.5
62190,HJ/allin,BB,5s5c,fold,2,1,"['call', 'fold']",101.5
62191,CO/2.3bb/BB/13.5bb,CO,AdAc,28.0bb,2,2,"['call', '28.0bb', 'fold']",16.3
62192,HJ/2.0bb/CO/call/BTN/9.5bb/SB/call/HJ/call/CO/allin,BTN,AdKd,call,4,3,"['call', 'fold']",129.5
62193,HJ/2.0bb/CO/call/BTN/9.5bb/SB/24.1bb/BB/call/HJ/call/CO/allin,BTN,Ac5c,call,5,4,"['call', 'fold']",181.8
62194,HJ/2.0bb/CO/call/BTN/call/BB/15.0bb/HJ/call/CO/fold/BTN/allin,BB,QhQc,call,4,3,"['call', 'fold']",132.5
62195,HJ/2.0bb/CO/6.5bb/BTN/13.1bb,SB,Jc7c,fold,4,3,"['allin', 'fold']",23.1
62196,HJ/2.0bb,BTN,9h9d,call,2,1,"['7.5bb', 'call', 'fold']",3.5
62197,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/call/CO/call/BTN/allin/SB/fold,BB,QhQc,call,5,3,"['call', 'fold']",147.0
62198,UTG/2.0bb/HJ/6.5bb/CO/14.0bb/BB/26.0bb/UTG/fold/HJ/fold,CO,QsQh,call,4,4,"['call', 'fold']",49.0
62199,SB/3.0bb,BB,Kc8c,call,2,1,"['call', '10.0bb', 'fold']",4.0
62200,UTG/2.0bb/CO/call/BTN/9.5bb/SB/23.0bb,UTG,KhQd,fold,4,3,"['allin', 'fold']",37.5
62201,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/call/CO/allin/BTN/fold/SB/fold/BB/fold,UTG,AhAc,call,5,3,"['call', 'fold']",134.0
62202,UTG/2.0bb/CO/6.5bb/BTN/13.0bb/BB/24.0bb/UTG/fold/CO/fold,BTN,AsAd,call,4,4,"['call', 'fold']",46.0
62203,HJ/2.0bb/CO/call/SB/13.0bb/BB/call/HJ/fold,CO,8s8d,fold,4,2,['fold'],30.0
62204,CO/2.3bb,BB,AcJs,call,2,1,"['13.5bb', 'call', 'fold']",3.8
62205,UTG/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/allin/UTG/fold/CO/fold/BTN/fold,SB,AsKc,call,5,3,"['call', 'fold']",121.0
62206,,CO,9s9c,2.3bb,1,0,"['2.3bb', 'fold']",1.5
62207,HJ/2.0bb/CO/call/SB/call/BB/15.0bb/HJ/call/CO/call/SB/allin,BB,Js9s,call,4,3,"['call', 'fold']",145.0
62208,CO/2.3bb/BTN/7.5bb/BB/20.0bb/CO/allin/BTN/fold,BB,AsKc,call,3,4,"['call', 'fold']",128.0
62209,SB/3.0bb,BB,8c5c,call,2,1,"['call', '10.0bb', 'fold']",4.0
62210,,HJ,KcTs,2.0bb,1,0,"['2.0bb', 'fold']",1.5
62211,UTG/2.0bb/CO/call/BB/14.0bb/UTG/28.0bb/CO/fold/BB/allin,UTG,AcKc,call,3,4,"['call', 'fold']",130.5
62212,CO/2.3bb/BTN/call/SB/call/BB/14.0bb/CO/call/BTN/call/SB/allin,BB,AdKs,call,4,3,"['call', 'fold']",142.0
62213,HJ/2.0bb/CO/call/BTN/call/BB/15.0bb/HJ/call/CO/fold/BTN/allin,BB,JhJd,call,4,3,"['call', 'fold']",132.5
62214,UTG/2.0bb/CO/call/BB/14.0bb/UTG/28.0bb/CO/allin,BB,AsKs,fold,3,4,"['call', 'fold']",142.5
62215,UTG/2.0bb/HJ/6.5bb/CO/14.0bb/BTN/25.0bb/SB/allin/UTG/fold/HJ/fold/CO/fold,BTN,AsKs,fold,5,5,"['call', 'fold']",148.5
62216,UTG/2.0bb/BB/12.0bb/UTG/22.0bb,BB,As4d,fold,2,3,"['allin', '40.0bb', 'fold']",34.5
62217,UTG/2.0bb/BTN/call/BB/14.0bb/UTG/fold/BTN/allin,BB,QsQd,call,3,3,"['call', 'fold']",116.5
62218,CO/2.3bb/SB/11.5bb/BB/25.0bb,CO,Qc6c,fold,3,3,"['allin', 'fold']",38.8
62219,BTN/2.5bb/SB/call/BB/11.0bb,BTN,ThTc,call,3,2,"['23.0bb', 'call', 'fold']",16.0
62220,,BTN,Qc9c,2.5bb,1,0,"['2.5bb', 'fold']",1.5
62221,CO/2.3bb/BTN/call/SB/12.5bb/BB/27.0bb/CO/fold/BTN/fold/SB/allin,BB,AsAh,call,4,4,"['call', 'fold']",131.60000000000002
62222,UTG/2.0bb/HJ/6.5bb/BTN/14.0bb/UTG/allin/HJ/fold,BTN,KsKd,call,3,4,"['call', 'fold']",122.0
62223,CO/2.3bb/SB/call/BB/allin,CO,KhKc,call,3,2,"['call', 'fold']",104.6
62224,UTG/2.0bb/HJ/6.5bb/CO/allin,BB,7c5c,fold,4,3,"['call', 'fold']",110.0
62225,SB/3.0bb,BB,Ac7d,call,2,1,"['call', '10.0bb', 'fold']",4.0
62226,HJ/2.0bb/CO/call/BTN/9.5bb/SB/24.1bb/BB/call,HJ,Ac6c,fold,5,3,"['allin', 'fold']",61.7
62227,UTG/2.0bb/CO/allin,SB,QsTd,fold,3,2,"['call', 'fold']",103.5
62228,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/31.2bb/CO/allin/BTN/fold/SB/fold,BB,AhKc,call,5,4,"['call', 'fold']",151.2
62229,HJ/2.0bb/BTN/call/SB/13.0bb,HJ,AdKd,24.9bb,3,2,"['allin', '24.9bb', 'call', 'fold']",18.0
62230,HJ/2.0bb/BTN/call/SB/allin/HJ/fold,BTN,JsJd,call,3,2,"['call', 'fold']",105.0
62231,HJ/2.0bb/CO/call/SB/call/BB/allin,HJ,KsQc,fold,4,2,"['call', 'fold']",106.0
62232,CO/2.3bb/BTN/7.5bb/CO/21.0bb/BTN/allin,CO,QsQc,call,2,4,"['call', 'fold']",122.5
